loopCnt,assist_level,thighDeg_RH,incPosDeg_RH,MotorActCurrent_RH,accX_Calib_RH,accY_Calib_RH,gyroZ_Calib_RH,thighDeg_LH,incPosDeg_LH,MotorActCurrent_LH,accX_Calib_LH,accY_Calib_LH,gyroZ_Calib_LH,u_RH,u_LH,Pvector_ref_RH,Pvector_ref_LH,extension_control_mode,emg_R1,emg_L1,fsr_R1,fsr_R2,fsr_L1,fsr_L2,free_var1,free_var2
200,0.000,2.076,4.867,0.000,3.305,9.176,-0.320,2.033,3.856,0.000,3.518,9.511,-0.137,0.000,0.000,0.000,0.000,0,0.317,-0.941,96,170,1473,1102,3.204,9.155
201,0.000,2.076,4.867,0.000,3.250,9.200,-0.107,2.033,3.856,0.000,3.595,9.514,-0.015,0.000,0.000,0.000,0.000,0,0.316,-0.940,97,173,1471,1102,3.296,9.155
202,0.000,2.076,4.867,-0.005,3.329,9.212,-0.015,2.033,3.856,0.000,3.614,9.475,0.046,0.000,0.000,0.000,0.000,0,0.318,-0.940,94,169,1470,1102,3.296,9.155
203,0.000,2.076,4.867,0.000,3.324,9.217,-0.137,2.033,3.856,0.016,3.605,9.456,-0.015,0.000,0.000,0.000,0.000,0,0.318,-0.941,98,166,1471,1102,3.204,9.155
204,0.000,2.076,4.867,0.000,3.241,9.236,-0.290,2.033,3.856,0.005,3.600,9.482,-0.076,0.000,0.000,0.000,0.000,0,0.315,-0.940,98,170,1471,1102,3.296,9.155
205,0.000,2.054,4.867,0.005,3.277,9.229,-0.198,2.033,3.856,0.000,3.600,9.504,-0.137,0.000,0.000,0.000,0.000,0,0.312,-0.941,97,170,1472,1103,3.296,9.155
206,0.000,2.076,4.867,-0.005,3.370,9.212,-0.107,2.033,3.856,0.005,3.581,9.497,-0.076,0.000,0.000,0.000,0.000,0,0.309,-0.941,98,169,1470,1103,3.204,9.155
207,0.000,2.076,4.867,0.000,3.305,9.229,-0.198,2.033,3.856,0.000,3.557,9.504,-0.076,0.000,0.000,0.000,0.000,0,0.306,-0.941,96,170,1471,1103,3.204,9.155
208,0.000,2.076,4.867,-0.005,3.265,9.219,-0.168,2.033,3.856,0.000,3.590,9.504,-0.107,0.000,0.000,0.000,0.000,0,0.303,-0.941,100,173,1471,1103,3.296,9.155
209,0.000,2.076,4.867,-0.005,3.327,9.205,-0.107,2.033,3.856,-0.005,3.590,9.475,-0.168,0.000,0.000,0.000,0.000,0,0.306,-0.940,98,172,1471,1102,3.296,9.155
210,0.000,2.076,4.867,0.000,3.293,9.202,-0.046,2.033,3.856,0.000,3.573,9.432,-0.107,0.000,0.000,0.000,0.000,0,0.310,-0.940,97,169,1471,1103,3.204,9.155
211,0.000,2.076,4.867,0.000,3.267,9.205,-0.046,2.033,3.856,-0.005,3.564,9.444,0.046,0.000,0.000,0.000,0.000,0,0.311,-0.941,97,169,1469,1103,3.296,9.155
212,0.000,2.076,4.867,-0.005,3.298,9.209,-0.259,2.033,3.856,-0.005,3.569,9.499,-0.046,0.000,0.000,0.000,0.000,0,0.317,-0.941,99,169,1468,1103,3.204,9.155
213,0.000,2.076,4.867,-0.016,3.336,9.193,-0.229,2.033,3.856,0.000,3.590,9.521,-0.076,0.000,0.000,0.000,0.000,0,0.327,-0.941,100,170,1466,1104,3.204,9.155
214,0.000,2.076,4.867,-0.005,3.300,9.178,-0.168,2.033,3.856,-0.005,3.569,9.494,-0.015,0.000,0.000,0.000,0.000,0,0.328,-0.942,97,169,1466,1104,3.296,9.155
215,0.000,2.076,4.867,-0.005,3.317,9.166,-0.137,2.033,3.856,0.000,3.523,9.478,0.000,0.000,0.000,0.000,0.000,0,0.324,-0.941,98,168,1468,1103,3.296,9.155
216,0.000,2.076,4.867,0.000,3.356,9.176,-0.015,2.033,3.856,-0.016,3.533,9.482,0.000,0.000,0.000,0.000,0.000,0,0.328,-0.941,97,169,1465,1104,3.296,9.155
217,0.000,2.076,4.867,0.000,3.303,9.195,-0.198,2.033,3.856,0.000,3.578,9.521,-0.015,0.000,0.000,0.000,0.000,0,0.337,-0.941,101,169,1464,1103,3.296,9.155
218,0.000,2.076,4.867,0.005,3.305,9.174,-0.229,2.033,3.856,0.000,3.573,9.494,-0.015,0.000,0.000,0.000,0.000,0,0.341,-0.941,98,166,1464,1103,3.296,9.155
219,0.000,2.098,4.867,-0.016,3.322,9.166,-0.046,2.033,3.856,0.016,3.578,9.458,-0.015,0.000,0.000,0.000,0.000,0,0.343,-0.942,102,170,1463,1103,3.296,9.155
220,0.000,2.098,4.867,0.000,3.279,9.185,-0.046,2.033,3.856,0.000,3.602,9.461,0.000,0.000,0.000,0.000,0.000,0,0.343,-0.941,97,172,1463,1104,3.296,9.155
221,0.000,2.076,4.867,0.000,3.255,9.195,-0.137,2.033,3.856,0.005,3.578,9.485,0.046,0.000,0.000,0.000,0.000,0,0.340,-0.940,98,170,1463,1105,3.296,9.155
222,0.000,2.076,4.867,0.005,3.300,9.200,-0.229,2.033,3.856,0.000,3.545,9.525,-0.046,0.000,0.000,0.000,0.000,0,0.336,-0.941,100,169,1464,1103,3.204,9.155
223,0.000,2.098,4.867,0.005,3.353,9.207,-0.290,2.033,3.856,0.000,3.576,9.497,0.046,0.000,0.000,0.000,0.000,0,0.333,-0.941,98,171,1463,1103,3.204,9.155
224,0.000,2.098,4.867,0.000,3.367,9.202,-0.046,2.033,3.856,0.005,3.602,9.494,0.076,0.000,0.000,0.000,0.000,0,0.331,-0.941,106,169,1461,1104,3.296,9.155
225,0.000,2.098,4.867,0.000,3.356,9.207,-0.015,2.033,3.856,0.000,3.588,9.499,-0.015,0.000,0.000,0.000,0.000,0,0.328,-0.941,98,167,1462,1103,3.296,9.155
226,0.000,2.098,4.867,0.005,3.308,9.195,-0.076,2.033,3.856,-0.005,3.576,9.502,0.000,0.000,0.000,0.000,0.000,0,0.324,-0.943,98,169,1463,1103,3.296,9.155
227,0.000,2.098,4.867,-0.005,3.329,9.207,-0.046,2.033,3.856,0.000,3.559,9.533,0.000,0.000,0.000,0.000,0.000,0,0.321,-0.940,98,169,1469,1104,3.296,9.155
228,0.000,2.098,4.867,0.000,3.336,9.217,-0.046,2.011,3.856,0.005,3.545,9.535,0.046,0.000,0.000,0.000,0.000,0,0.316,-0.941,98,169,1475,1105,3.296,9.155
229,0.000,2.120,4.867,0.000,3.356,9.243,0.000,2.011,3.856,0.005,3.557,9.525,0.046,0.000,0.000,0.000,0.000,0,0.312,-0.941,102,169,1478,1105,3.296,9.155
